published,channel,title,btc_change_15m,btc_change_1h,actual_15m,actual_1h,sentiment,confidence,news_type,model_score,model_score_1h,pred_15m,pred_1h,confidence_model,result_15m,result_1h
2026-04-08 16:43:15+00:00,unusual_whales_TG1,"BREAKING: Israel was reportedly unhappy about the announcement and wasn’t consulted on the terms of the deal, per WSJ",0.20712597317718648,0.5526204934356395,0,1,negative,0.953,market_analysis,0.3412,0.3728,0,0,0.0476,✔️ TN,⚠️ FN
2026-04-08 16:38:46+00:00,unusual_whales_TG1,"Spain’s Prime Minister, on the ceasefire, says Spain 'will not applaud those who set the world on fire just because they turn up with a bucket.”",0.21771187272685358,0.6045793581134022,0,1,negative,0.5397,partnership,0.3766,0.4173,0,1,0.0585,✔️ TN,✅ TP
2026-04-08 16:38:30+00:00,unusual_whales_TG1,"Saudi Arabia’s oil pipeline to the Red Sea was hit by a drone attack, per Bloomberg.",0.21771187272685358,0.6045793581134022,0,1,negative,0.881,defi,0.3446,0.3824,0,0,0.0473,✔️ TN,⚠️ FN
2026-04-08 16:03:00+00:00,unusual_whales_TG1,"Passage of tankers stopped through Strait after Israel breached ceasefire, per  FARS",-0.018760540544553644,0.5068008010288266,0,1,negative,0.8843,defi,0.3944,0.4407,1,1,0.0578,❌ FP,✅ TP
2026-04-08 15:44:10+00:00,unusual_whales_TG1,"Trump administration expected to slash Iran war funding request, per WaPo",0.12377564856586024,0.30388058695876674,0,0,negative,0.4842,defi,0.3872,0.4266,0,1,0.0649,✔️ TN,❌ FP
2026-04-08 15:17:30+00:00,unusual_whales_TG1,Trump says there may be a joint US-Iran venture for Hormuz Tolls.,0.006693895069249836,0.35192168930286033,0,0,positive,0.5214,defi,0.4359,0.4539,1,1,0.0899,❌ FP,❌ FP
2026-04-08 15:16:54+00:00,unusual_whales_TG1,Hegseth: Iran's new Supreme Leader is wounded and disfigured... Iran can no longer build missiles.,0.10914130874798854,0.2401052548545305,0,0,negative,0.7836,etf,0.3866,0.432,0,1,0.0685,✔️ TN,❌ FP
2026-04-08 14:03:59+00:00,unusual_whales_TG1,Israeli Defense Minister says hundreds of Hezbollah militants were targeted in a surprise wave of strikes on command centers across Lebanon,-0.26983657731648963,-0.8545174061559246,0,1,negative,0.8602,defi,0.3666,0.3996,0,0,0.0624,✔️ TN,⚠️ FN
2026-04-08 12:44:11+00:00,unusual_whales_TG1,"Median rent in Manhattan has hit $5,000/month for the first time ever, per MorePerfectUS.",0.28942992512399707,-0.2516588470614725,0,0,positive,0.9002,macro_economic,0.359,0.3995,0,0,0.0646,✔️ TN,✔️ TN
2026-04-08 12:43:58+00:00,unusual_whales_TG1,"Spending on data center projects in the US has surpassed spending on offices for the first time, per Bloomberg.",0.18684264154710253,-0.363301274967133,0,0,positive,0.9466,partnership,0.3499,0.3903,0,0,0.0524,✔️ TN,✔️ TN
2026-04-08 11:58:36+00:00,unusual_whales_TG1,"80% of Gen Z say they feel financially behind and believe speculative investments can grow their wealth faster than traditional approaches, per Northwestern Mutual.",0.22689881788827793,0.5536509740060453,0,1,positive,0.7052,institutional,0.3786,0.4224,0,1,0.0689,✔️ TN,✅ TP
2026-04-08 11:58:23+00:00,unusual_whales_TG1,"Visits by Canadians to the U.S. have declined for a 13th straight month, per Forbes.",0.22689881788827793,0.5536509740060453,0,1,negative,0.974,etf,0.3436,0.3789,0,0,0.0459,✔️ TN,⚠️ FN
2026-04-08 11:18:30+00:00,unusual_whales_TG1,"65% of marketing jobs may not survive AI, per AdWeek.",-0.022335201114526537,0.18733649934808724,0,0,negative,0.9609,partnership,0.3551,0.3945,0,0,0.0527,✔️ TN,✔️ TN
2026-04-08 11:06:10+00:00,unusual_whales_TG1,"Massive debt makes the U.S. one of the world’s most vulnerable countries in the energy crisis, per Ruchir Sharma, chair of Rockefeller International, the global investment strategy arm of Rockefeller",0.03731092385286709,0.251670499109443,0,0,negative,0.6674,macro_economic,0.3352,0.3732,0,0,0.0421,✔️ TN,✔️ TN
2026-04-08 04:28:41+00:00,unusual_whales_TG1,"An Israeli military official says the country is still attacking Iran, after the White House said Israel agreed to the two-week U.S.-Iran ceasefire agreement, per AP",0.0572865245606892,0.2108563273525319,0,0,negative,0.7666,defi,0.3611,0.3951,0,0,0.0616,✔️ TN,✔️ TN
2026-04-08 04:28:16+00:00,unusual_whales_TG1,Pakistan Prime Minister: Iran and US along with their allies have agreed to an immediate ceasefire everywhere including Lebanon and elsewhere,0.0572865245606892,0.2108563273525319,0,0,positive,0.8978,institutional,0.3687,0.4073,0,1,0.0605,✔️ TN,❌ FP
2026-04-08 02:24:35+00:00,unusual_whales_TG1,"Citadel Securities reports retail investors sold U.S. stocks and options last week, due to the Iran war.",-0.2298173692222751,-0.21487126336858933,0,0,negative,0.7429,institutional,0.3803,0.4146,0,1,0.0672,✔️ TN,❌ FP
2026-04-07 22:34:14+00:00,unusual_whales_TG1,"""Lowe’s is investing $250 million to train plumbers, carpenters, and electricians as its CEO says skilled trades are ‘critical to the future’,"" per FORTUNE",0.18279035696986354,1.9186361578104063,0,1,positive,0.6456,partnership,0.3919,0.4346,1,1,0.0686,❌ FP,✅ TP
2026-04-07 21:52:48+00:00,unusual_whales_TG1,"Trump says it’s “totally illegal” for Iran to use civilians as human shields around power plants, calling the tactic unacceptable, per NBC.",0.519449687587394,1.7321036619595938,1,1,negative,0.774,institutional,0.4122,0.4622,1,1,0.0743,✅ TP,✅ TP
2026-04-07 21:35:03+00:00,unusual_whales_TG1,"Residents are fleeing Tehran in one of the largest exoduses since the war began, with heavy traffic heading north toward the Caspian Sea amid fears of potential strikes on power plants, per NYT",0.3027690218458897,1.9647011292117624,1,1,negative,0.9626,regulatory,0.4039,0.4695,1,1,0.0673,✅ TP,✅ TP
2026-04-07 19:40:20+00:00,unusual_whales_TG1,BREAKING: Dated brent oil has hit an all time high of $144.42,0.8276933098257959,1.1843793891416994,1,1,positive,0.9295,market_analysis,0.408,0.4678,1,1,0.0657,✅ TP,✅ TP
2026-04-07 19:18:07+00:00,unusual_whales_TG1,"US businesses are adding workers at the weakest pace in 15 years, excluding the onset of the pandemic, per CNN",-0.35483268411846747,0.9347617612247101,1,1,negative,0.9524,macro_economic,0.3645,0.381,0,0,0.06,⚠️ FN,⚠️ FN
2026-04-07 19:17:52+00:00,unusual_whales_TG1,"""Epstein outrage unlikely to subside despite Trump’s Iran war,"" per the Guardian.",-0.13072501431239655,1.1782162296993213,0,1,positive,0.4557,partnership,0.434,0.5122,1,1,0.0715,❌ FP,✅ TP
2026-04-07 19:17:37+00:00,unusual_whales_TG1,"48% of Americans hold President Trump responsible for rising gas prices, per MorningConsult.",-0.13072501431239655,1.1782162296993213,0,1,negative,0.5208,macro_economic,0.3543,0.3932,0,0,0.0536,✔️ TN,⚠️ FN
2026-04-07 19:17:21+00:00,unusual_whales_TG1,"$QQQ 588p 4/17 with a very large trade + follow on volume yesterday, nearly all of which resulted in new OI this morning.",-0.13072501431239655,1.1782162296993213,0,1,positive,0.8631,regulatory,0.373,0.4083,0,1,0.0646,✔️ TN,✅ TP
2026-04-07 19:16:56+00:00,unusual_whales_TG1,"Iran believes it is winning its conflict with the U.S. and Israel, primarily because the regime has survived intense military pressure, maintains the ability to disrupt global oil supplies via the Str",0.05243652524322202,1.3237559204529343,0,1,positive,0.8416,defi,0.394,0.4446,1,1,0.0632,❌ FP,✅ TP
2026-04-07 18:21:44+00:00,unusual_whales_TG1,"Egg prices are down more than 42% from last year, per YF.",-0.12339594016867989,-0.03702460811010533,0,0,negative,0.9748,macro_economic,0.3747,0.4112,0,1,0.063,✔️ TN,❌ FP
2026-04-07 18:11:03+00:00,unusual_whales_TG1,"Military commanders are reportedly may disobey Trump's orders to demolish Iran's civilian infrastructure, claimed by a former United States general Mark Hertling on MS Now's Deadline.",-0.031608449098667,-0.32134285509944144,0,0,negative,0.9271,etf,0.3422,0.3822,0,0,0.0476,✔️ TN,✔️ TN
2026-04-07 18:02:18+00:00,unusual_whales_TG1,"U.S. is only major destination in the world to see a decline in international travellers in 2025. So far 2026 getting worse, per NYT",-0.16278505565701085,-0.4557894289781978,0,0,negative,0.9723,macro_economic,0.3824,0.4093,0,1,0.0604,✔️ TN,❌ FP
2026-04-07 17:47:20+00:00,unusual_whales_TG1,"Progress in Iran and US talks, per Axios",0.09600027952765988,-0.2810563233669149,0,0,positive,0.5073,macro_economic,0.3687,0.4244,0,1,0.0689,✔️ TN,❌ FP
2026-04-07 17:17:39+00:00,unusual_whales_TG1,"JPMorgan, $JPM, CEO Jamie Dimon said: ""America needs Europe to succeed,  and it’s currently on a bad path.""",0.40040270344729967,0.5898696929019913,1,1,negative,0.9615,macro_economic,0.4179,0.5068,1,1,0.0633,✅ TP,✅ TP
2026-04-07 16:57:24+00:00,unusual_whales_TG1,"Powerus, a drone company backed by President Donald Trump’s eldest sons, has met with officials in Abu Dhabi to discuss selling weapons to the United Arab Emirates as the country looks to shore up its",0.08743954272314743,0.683409057599287,0,1,positive,0.8564,etf,0.3866,0.4434,0,1,0.0563,✔️ TN,✅ TP
2026-04-07 16:43:11+00:00,unusual_whales_TG1,"The number of US nationals applying for British citizenship hit an all-time high in the first year of President Donald Trump’s second term in the White House, per Bloomberg",-0.13217157011480538,0.547231283707973,0,1,positive,0.8102,etf,0.3531,0.3905,0,0,0.0545,✔️ TN,⚠️ FN
2026-04-07 16:36:39+00:00,unusual_whales_TG1,Marjorie Taylor Greene has said: 25TH AMENDMENT!!! Not a single bomb has dropped on America. We cannot kill an entire civilization.  This is evil and madness.,-0.05121238513996943,0.7818746221842199,0,1,negative,0.538,mining,0.3738,0.4141,0,1,0.0592,✔️ TN,✅ TP
2026-04-07 16:07:18+00:00,porter_news,JUST IN:  Tucker Carlson says officials should refuse to follow any of President Trump’s orders that would kill Iranian civilians.,-0.08354820439552224,0.19647100127910905,0,0,negative,0.6778,defi,0.4402,0.5273,1,1,0.1025,❌ FP,❌ FP
2026-04-07 16:06:52+00:00,unusual_whales_TG1,BREAKING: China and Russia have vetoed the UN Security Council to protect shipping in the Strait of Hormuz,-0.14718408740809202,0.12213303618006859,0,0,negative,0.9174,etf,0.3443,0.3855,0,0,0.043,✔️ TN,✔️ TN
2026-04-07 15:46:02+00:00,unusual_whales_TG1,JPMorgan says US gas prices could soon jump above $5 a gallon if the Iran war drags on,0.40640873161266655,0.3932656127402828,1,0,positive,0.798,etf,0.3789,0.4193,0,1,0.0536,⚠️ FN,❌ FP
2026-04-07 15:45:50+00:00,unusual_whales_TG1,"Iran has reportedly stopped negotiations with the US, per NYT.",0.12611978268183105,0.3111316630949283,0,0,negative,0.873,regulatory,0.3692,0.4086,0,1,0.0606,✔️ TN,❌ FP
2026-04-07 15:27:21+00:00,unusual_whales_TG1,"Iranians have reportedly started gathering on bridges & power generation stations across the country to prevent them from being targeted, per unconfirmed reports",-0.076500047977611,0.24877921241043474,0,0,negative,0.7404,market_analysis,0.3813,0.4152,0,1,0.0668,✔️ TN,❌ FP
2026-04-07 15:26:37+00:00,unusual_whales_TG1,"BREAKING: Iran has halted direct talks with the US, per WSJ",-0.11376796294751479,0.29634837704586225,0,0,negative,0.882,macro_economic,0.3543,0.3963,0,0,0.0533,✔️ TN,✔️ TN
2026-04-07 15:12:26+00:00,porter_news,"JUST IN:  Bitcoin falls under $68,000 after Iran cuts off all direct diplomatic communications with the US.",0.41684659594434265,0.3808386406024544,1,0,negative,0.9584,macro_economic,0.4361,0.4808,1,1,0.1121,✅ TP,❌ FP
2026-04-07 14:59:47+00:00,unusual_whales_TG1,"Hey guys, wrapping up another great trading week!",0.3112443600497544,0.47365194119202875,1,0,positive,0.8252,exchange,0.3488,0.3912,0,0,0.0516,⚠️ FN,✔️ TN
2026-04-07 14:57:16+00:00,unusual_whales_TG1,"France’s Macron has said Trump is ""contradicting"" himself every day on Iran.",-0.06200306260675038,0.35540962365275436,0,0,negative,0.7558,partnership,0.409,0.4645,1,1,0.0611,❌ FP,❌ FP
2026-04-07 14:53:22+00:00,unusual_whales_TG1,"Iran, to Reuters: if IS attacks Ian’s power plants, then the entire region and Saudi Arabia will fall into complete darkness",-0.22600009377474506,0.19494271876526087,0,0,negative,0.8066,defi,0.3372,0.3804,0,0,0.0395,✔️ TN,✔️ TN
2026-04-07 14:30:37+00:00,unusual_whales_TG1,"Iran, per Reuters: If the situation gets out of control, Iran’s allies will also close Bab El-Mandeb waterway",0.10939289881039009,0.17149784337823598,0,0,negative,0.8013,defi,0.3692,0.4144,0,1,0.0502,✔️ TN,❌ FP
2026-04-07 14:25:54+00:00,unusual_whales_TG1,"Stanley Druckenmiller said he expects global payment systems to run largely on stablecoins within 15 years, calling them more efficient, faster and cheaper than current infrastructure, per CoinDesk",-0.06125771648319336,0.03661077040716832,0,0,positive,0.8428,partnership,0.3759,0.4312,0,1,0.0616,✔️ TN,❌ FP
2026-04-07 14:07:53+00:00,unusual_whales_TG1,"""AI agents could easily send college grad unemployment over 30%,"" ServiceNow CEO has said.",0.3833293923435596,-0.055542173378520854,1,0,positive,0.4843,macro_economic,0.3694,0.4048,0,1,0.0635,⚠️ FN,❌ FP
2026-04-07 12:37:32+00:00,unusual_whales_TG1,BREAKING: The Bank of France says it has pulled the remaining gold held in New York and replaced it with a similar amount of gold bars in its vaults in Paris.,-0.06432596579976775,0.11296160168291583,0,0,negative,0.845,etf,0.3585,0.3895,0,0,0.0517,✔️ TN,✔️ TN
2026-04-07 12:17:38+00:00,unusual_whales_TG1,"BREAKING: Iran says will ""target US and partners' infrastructure,"" and threatens to disrupt regional oil an dgas.",0.03606516729831853,0.3407455741497101,0,0,negative,0.9269,institutional,0.3696,0.4129,0,1,0.0515,✔️ TN,❌ FP
2026-04-07 12:02:19+00:00,unusual_whales_TG1,Qatar Foreign Ministry Spokesperson: We are close to the point where the situation in the region could spiral out of control.,-0.07114292780938057,0.03704873275928774,0,0,negative,0.8472,defi,0.379,0.4161,0,1,0.0557,✔️ TN,❌ FP
2026-04-07 11:33:59+00:00,unusual_whales_TG1,BREAKING: Iran's Khrag Island has been targeted with several strikes.,0.15666761656653724,0.051241902615788266,0,0,negative,0.8933,etf,0.3811,0.4261,0,1,0.049,✔️ TN,❌ FP
2026-04-07 11:33:29+00:00,unusual_whales_TG1,"Talks with Iran have stalled, per Axios.",0.15666761656653724,0.051241902615788266,0,0,negative,0.9452,market_analysis,0.3699,0.4081,0,1,0.0479,✔️ TN,❌ FP
2026-04-07 11:33:12+00:00,unusual_whales_TG1,"""America's dating crisis is getting worse,"" per WaPo.",0.15666761656653724,0.051241902615788266,0,0,negative,0.9622,macro_economic,0.3784,0.4107,0,1,0.0578,✔️ TN,❌ FP
2026-04-07 02:45:28+00:00,unusual_whales_TG1,The UN security council is expected to vote on Tuesday on a resolution to protect commercial shipping in the strait of Hormuz but in significantly watered-down form after veto-wielding China opposed a,0.12347600473445225,0.20980574060683385,0,0,negative,0.9439,etf,0.3383,0.3719,0,0,0.0384,✔️ TN,✔️ TN
2026-04-07 02:43:41+00:00,unusual_whales_TG1,"Iran has submitted a 10-point proposal via Pakistan to end the conflict, demanding a permanent cessation of attacks, full sanctions relief, and reconstruction support, per NYT",0.07227749896539105,0.24692383467106693,0,0,positive,0.8542,defi,0.3449,0.3886,0,0,0.0483,✔️ TN,✔️ TN
2026-04-06 21:57:01+00:00,unusual_whales_TG1,Reporter: Deliberate attacks on civilian infrastructure violate the Geneva Conventio--,0.007393567509959262,-0.8680393481635348,0,1,negative,0.6317,defi,0.3727,0.4088,0,1,0.053,✔️ TN,✅ TP
2026-04-06 21:27:28+00:00,unusual_whales_TG1,"Trump: ""I think that 47 years of this stuff is long enough. They're at the weakest point they've ever been... all I want to see is I want to have a safe world.""",-0.3436774346712922,-0.40605724301915147,1,0,negative,0.9148,institutional,0.3676,0.3986,0,0,0.0623,⚠️ FN,✔️ TN
2026-04-06 20:38:34+00:00,unusual_whales_TG1,"""You called the Iranians 'crazy bastards...'""",-0.12086731088248742,-0.5961586384170127,0,1,negative,0.7527,institutional,0.3411,0.3779,0,0,0.0427,✔️ TN,⚠️ FN
2026-04-06 19:35:14+00:00,unusual_whales_TG1,"Trump: ""Kim Jong Un used to call Joe Biden a mentally retarded person. He was so nasty to Joe, it was terrible really.""",-0.21713107477304536,0.1502620349952781,0,0,negative,0.801,partnership,0.3557,0.3909,0,0,0.0533,✔️ TN,✔️ TN
2026-04-06 19:29:10+00:00,unusual_whales_TG1,"Trump says that his frustrations with NATO ""all began with, if you want to know the truth, Greenland. We want Greenland. They don't want to give it to us, and I said, 'bye bye!'""",-0.1269632377859197,0.150185426744938,0,0,negative,0.6908,etf,0.3455,0.3853,0,0,0.0465,✔️ TN,✔️ TN
2026-04-06 19:28:57+00:00,unusual_whales_TG1,"The three senators, including Minority Leader Chuck Schumer, have called for a ban on Chinese vehicles manufactured or titled in Canada and Mexico, per WSJ",-0.1191317996289202,0.1619110109366329,0,0,negative,0.486,defi,0.3512,0.3994,0,0,0.0541,✔️ TN,✔️ TN
2026-04-06 18:55:57+00:00,unusual_whales_TG1,"""Hundreds of U.S. personnel have been killed or injured in the region since the U.S. launched a war on Iran just over a month ago. CENTCOM has sent outdated statements on casualty numbers,"" per the In",-0.42362344201378516,-0.3074836278203205,1,0,negative,0.944,etf,0.3734,0.4101,0,1,0.0577,⚠️ FN,❌ FP
2026-04-06 18:44:53+00:00,unusual_whales_TG1,"""China's rapid electric vehicle adoption helped cushion the country from oil price shocks after Iran closed the Strait of Hormuz, with the nation's EV fleet now roughly equal in size to the rest of th",0.06877637233579317,-0.04742704008989906,0,0,positive,0.9486,etf,0.3802,0.415,0,1,0.0565,✔️ TN,❌ FP
2026-04-06 18:44:36+00:00,unusual_whales_TG1,"San Francisco’s median house price jumped to a record $2.15 million in March, up 18% from a year earlier as wealth generated by AI startups flooded the city, according to brokerage Compass",0.06877637233579317,-0.04742704008989906,0,0,positive,0.9495,defi,0.3468,0.3819,0,0,0.0478,✔️ TN,✔️ TN
2026-04-06 17:50:39+00:00,unusual_whales_TG1,"A solo Bitcoin miner with a small setup just hit the jackpot, earning 3.139 $BTC in block rewards worth about $210,000.",-0.11094265912640502,0.274863635076974,0,0,positive,0.7294,defi,0.3893,0.4316,0,1,0.0809,✔️ TN,❌ FP
2026-04-06 17:46:09+00:00,unusual_whales_TG1,"BREAKING: Iran has allowed a French container ship to cross the Strait of Hormuz after over a month stuck in the Gulf, per Bloomberg.",0.08958536317419741,0.412521735825131,0,0,positive,0.7504,partnership,0.3709,0.4142,0,1,0.0488,✔️ TN,❌ FP
2026-04-06 16:49:00+00:00,unusual_whales_TG1,"BlackRock is planning a Nasdaq 100 ETF in direct challenge to Invesco’s monopoly with $QQQ, per Bloomberg",-0.910612069433209,-1.01354896779026,1,1,positive,0.7621,etf,0.4044,0.4392,1,1,0.0758,✅ TP,✅ TP
2026-04-06 16:20:35+00:00,unusual_whales_TG1,"Trump: ""The Iranian people, when they don't hear bombs go off, they're upset. They want to hear bombs, because they want to be free.""",0.079615525027382,-0.8448218831243655,0,1,negative,0.4825,mining,0.4035,0.4524,1,1,0.091,❌ FP,✅ TP
2026-04-06 16:19:55+00:00,unusual_whales_TG1,"The White House is seeking $152 million to reopen Alcatraz into an active prison, per HuffPost",0.08024993060102334,-0.9327250701954812,0,1,positive,0.6726,institutional,0.3831,0.4153,0,1,0.0691,✔️ TN,✅ TP
2026-04-06 16:19:43+00:00,unusual_whales_TG1,"The Supreme Court approved a Trump administration request to clear the way for dismissing Steve Bannon’s criminal conviction, per NYT",0.08024993060102334,-0.9327250701954812,0,1,positive,0.4938,partnership,0.3881,0.4273,0,1,0.0701,✔️ TN,✅ TP
2026-04-06 14:59:48+00:00,unusual_whales_TG1,"""Investors mistakenly think the oil shock will push central banks to tighten policy,"" per WSJ",0.07438895861056985,0.43743005391474943,0,0,negative,0.9086,macro_economic,0.4003,0.4564,1,1,0.0681,❌ FP,❌ FP
2026-04-06 14:44:55+00:00,unusual_whales_TG1,"Trump told the WSJ that Iran has until Tuesday night to reopen the Strait of Hormuz or he will destroy the country’s bridges and power plants, per WSJ",0.3313785948936736,0.5734107544233779,1,1,negative,0.809,etf,0.3775,0.4296,0,1,0.0482,⚠️ FN,✅ TP
2026-04-06 13:33:45+00:00,unusual_whales_TG1,"Gen Z graduates pursuing ""AI-proof"" careers like education, biology, and pharmacy are experiencing low early-career salaries, with many earning less than $50,000 annually, per YF.",-0.18669752769699444,0.2316736126532928,0,0,negative,0.9694,partnership,0.3615,0.4049,0,1,0.0555,✔️ TN,❌ FP
2026-04-06 13:04:43+00:00,unusual_whales_TG1,"""Over 2/3 of young adults"" are not dating regularly, per WaPo.",-0.076366141012821,-0.32222680959890465,0,0,negative,0.545,institutional,0.4009,0.4472,1,1,0.0751,❌ FP,❌ FP
2026-04-06 12:41:30+00:00,unusual_whales_TG1,"665,000 people had 401(k) balances with more than a million at end of Q4, an all time high, and a 30% increase from Q1, per Fidelity.",-0.13309738121364237,-0.16602260683133277,0,0,positive,0.9523,exchange,0.3381,0.3721,0,0,0.0387,✔️ TN,✔️ TN
2026-04-06 12:41:15+00:00,unusual_whales_TG1,"The UK has more young NEETS, those not in education, employment or training, now than during the pandemic, per Bloomberg.",-0.13309738121364237,-0.16602260683133277,0,0,negative,0.7011,institutional,0.3682,0.4029,0,1,0.0673,✔️ TN,❌ FP
2026-04-06 12:16:13+00:00,unusual_whales_TG1,"While about two-thirds of executives reported using AI, that usage amounted to only about 1.5 hours per week, and 25% of respondents reported not using AI in the workplace at all.",-0.1256945063861641,-0.18772892455453077,0,0,negative,0.594,defi,0.3462,0.3847,0,0,0.0513,✔️ TN,✔️ TN
2026-04-06 11:47:32+00:00,porter_news,JUST IN:  Saudi Arabia raises oil prices to Asia to a record high.,-0.06398054623821765,-0.1990489929309891,0,0,positive,0.9387,institutional,0.4051,0.4462,1,1,0.082,❌ FP,❌ FP
2026-04-06 11:37:37+00:00,unusual_whales_TG1,"The number of people struggling is higher than the thriving, per Gallup.",-0.0096172188983973,-0.24800941511378014,0,0,negative,0.8212,market_analysis,0.3669,0.4131,0,1,0.0667,✔️ TN,❌ FP
2026-04-06 11:00:37+00:00,unusual_whales_TG1,"""The $30tn US Treasury market is showing growing signs of strain, as turmoil in the Middle East drives swings in bonds that underpin the financial system.  The ease of trading in the world’s biggest a",-0.04007205511985443,-0.17841673789949314,0,0,negative,0.9383,market_analysis,0.3624,0.4057,0,1,0.0487,✔️ TN,❌ FP
2026-04-06 10:43:35+00:00,unusual_whales_TG1,"""Americans age 65 and older received an estimated $2.7 trillion in federal outlays last year, six times more than the $449 billion for Americans under 26 years old,"" per WaPo.",-0.1768665631773535,-0.34852527738234884,0,0,positive,0.9296,institutional,0.3753,0.4129,0,1,0.0656,✔️ TN,❌ FP
2026-04-06 10:18:27+00:00,unusual_whales_TG1,"The Iran war is effectively ‘a tax’ on U.S. households that could accelerate the economy’s widening K shape, Moody’s has said.",0.04910442808172066,-0.12017474126679874,0,0,negative,0.8743,institutional,0.3975,0.4582,1,1,0.0629,❌ FP,❌ FP
2026-04-06 10:06:58+00:00,unusual_whales_TG1,"""Trump wants to add nearly $7 trillion to the $39 trillion national debt with his new military budget,"" per FORTUNE",-0.0034221003248123298,-0.2363826538173193,0,0,positive,0.5018,institutional,0.3844,0.4151,0,1,0.0676,✔️ TN,❌ FP
2026-04-06 09:10:15+00:00,porter_news,JUST IN:  Brent crude oil falls after reports the US and Iran are discussing a 45-day ceasefire that could permanently end the war.,0.6158353676189319,0.5461295644020735,1,1,negative,0.9653,regulatory,0.4295,0.4783,1,1,0.0886,✅ TP,✅ TP
2026-04-06 03:15:47+00:00,unusual_whales_TG1,Rubio: If Europe won’t allow us to use the bases we man and fund for their defense when we need them we ought to close them down and remove our troops from Europe. If they get attacked by Russia we ca,0.11438320311744465,-0.1179567739712078,0,0,negative,0.8092,partnership,0.3664,0.399,0,0,0.0582,✔️ TN,✔️ TN
2026-04-06 03:13:05+00:00,unusual_whales_TG1,"JPMorgan's Dimon: Obviously, gas prices going up going to hurt people a little bit, but they still have money to spend and they still have jobs… I hear people say they were not imminent threat. These",0.07368612603365597,-0.07974707750756992,0,0,negative,0.9237,etf,0.3246,0.3638,0,0,0.0295,✔️ TN,✔️ TN
2026-04-05 19:35:03+00:00,unusual_whales_TG1,"Powell: ""There's downside risk to the labor market, which suggest to keep rates low, but there's upside risk to inflation, which suggests maybe don't keep rates low. You've got tension between the two",-0.16792526569256735,0.10506823725190569,0,0,negative,0.841,macro_economic,0.3604,0.3941,0,0,0.0435,✔️ TN,✔️ TN
2026-04-05 18:23:07+00:00,unusual_whales_TG1,"Trump: ""Yeah, Cuba's going to be next. Cuba's a mess, it's a failing country, and they're going to be next.""",0.19761900375417385,0.3189746930004189,0,0,negative,0.9281,macro_economic,0.3549,0.3889,0,0,0.052,✔️ TN,✔️ TN
2026-04-05 17:24:57+00:00,unusual_whales_TG1,"Rubio: The people of Iran are incredible people. The people who lead them are the problem.  If there are new people now in charge with a more reasonable vision of the future, it would be good news for",0.16676669001121788,0.03784881376078189,0,0,positive,0.8137,macro_economic,0.3523,0.3928,0,0,0.053,✔️ TN,✔️ TN
2026-04-05 16:40:17+00:00,unusual_whales_TG1,"Powell: ""We don't have to pay the debt down, we just need to have primary balance and begin to have the economy actually growing better... It will not end well if we don't do something fairly soon.""",-0.11824660949359181,0.1560373758555492,0,0,positive,0.5383,macro_economic,0.3655,0.3979,0,0,0.0415,✔️ TN,✔️ TN
2026-04-05 14:59:48+00:00,porter_news,JUST IN:  Pakistan has agreed to repay a $2 billion loan to the UAE by the end of this month. UAE has asked for the immediate return of the funds.,0.04787809197733172,0.6274062327592553,0,1,positive,0.8977,etf,0.4165,0.4359,1,1,0.0867,❌ FP,✅ TP
2026-04-05 14:04:00+00:00,unusual_whales_TG1,"""AI isn't lightening workloads - it is making them more intense,"" per the WSJ",-0.13655499366662563,-0.1013670285481184,0,0,negative,0.7739,institutional,0.3422,0.3767,0,0,0.0417,✔️ TN,✔️ TN
2026-04-05 05:06:38+00:00,unusual_whales_TG1,"BREAKING: U.S. special forces rescued the second crew member of the F-15 fighter jet that was shot down over Iran, per Axios",-0.05539755118389181,-0.44887214280947724,0,0,negative,0.4316,etf,0.3459,0.3877,0,0,0.0474,✔️ TN,✔️ TN
2026-04-05 03:59:18+00:00,unusual_whales_TG1,"""Men need to be perp-walked in handcuffs to the jail [due to the Epstein files], and until we see that here in this country... we don't have a system of justice that's working,"" Representative Massie",-0.06191086176612154,-0.0441688414669429,0,0,negative,0.5802,institutional,0.3457,0.3799,0,0,0.044,✔️ TN,✔️ TN
2026-04-04 22:30:44+00:00,porter_news,JUST IN:  Reports of President Trump being hospitalized are false.,-0.017440887847964638,-0.14872212869002152,0,0,negative,0.8188,market_analysis,0.4102,0.4371,1,1,0.0783,❌ FP,❌ FP
2026-04-04 19:09:18+00:00,porter_news,"JUST IN:  Turkey dumped 120 tons of Gold over the last 3 weeks to support their currency, and the Turkish Lira still fell to an all-time low.",-0.0317300768790531,-0.27646257260166435,0,0,negative,0.9698,etf,0.4293,0.4769,1,1,0.0935,❌ FP,❌ FP
2026-04-04 18:08:44+00:00,unusual_whales_TG1,"Hassett, earlier in March: ""If the war were to be extended, it wouldn't really disrupt the US economy very much at all. It would hurt consumers, and we'd have to think about what we'd have to do about",0.04379631638673594,0.10100330544122721,0,0,negative,0.9263,institutional,0.3831,0.434,0,1,0.0492,✔️ TN,❌ FP
